timestamp,nodeId,soilMoisture,soilMoisture_class,reservoirLevel,reservoirLevel_class,decision
2025-10-24 01:36:21.096,cmmx6howt0000bi1zgfsisou2,75.24,high,41.27,optimal,PUMP_OFF
2025-10-24 01:46:54.804,cmmx6howt0000bi1zgfsisou2,75.6,high,17.68,low,PUMP_OFF
2025-10-24 01:57:28.512,cmmx6howt0000bi1zgfsisou2,76.63,high,51.09,optimal,PUMP_OFF
2025-10-24 02:08:02.220,cmmx6howt0000bi1zgfsisou2,74.69,high,63.73,optimal,PUMP_OFF
2025-10-24 02:18:35.928,cmmx6howt0000bi1zgfsisou2,74.37,high,68.89,optimal,PUMP_OFF
2025-10-24 02:29:09.636,cmmx6howt0000bi1zgfsisou2,72.43,high,75.22,high,PUMP_OFF
2025-10-24 02:39:43.344,cmmx6howt0000bi1zgfsisou2,74.31,high,69.69,optimal,PUMP_OFF
2025-10-24 02:50:17.052,cmmx6howt0000bi1zgfsisou2,73.19,high,27.42,optimal,PUMP_OFF
2025-10-24 03:00:50.760,cmmx6howt0000bi1zgfsisou2,72.9,high,19.44,low,PUMP_OFF
2025-10-24 03:11:24.468,cmmx6howt0000bi1zgfsisou2,72.23,high,51.13,optimal,PUMP_OFF
2025-10-24 03:21:58.176,cmmx6howt0000bi1zgfsisou2,70.17,high,56.25,optimal,PUMP_OFF
2025-10-24 03:32:31.884,cmmx6howt0000bi1zgfsisou2,70.13,high,67.54,optimal,PUMP_OFF
2025-10-24 03:43:05.592,cmmx6howt0000bi1zgfsisou2,69.83,optimal,42.65,optimal,PUMP_OFF
2025-10-24 03:53:39.300,cmmx6howt0000bi1zgfsisou2,71.12,high,46.45,optimal,PUMP_OFF
2025-10-24 04:04:13.008,cmmx6howt0000bi1zgfsisou2,67.89,optimal,22.89,low,PUMP_OFF
2025-10-24 04:14:46.716,cmmx6howt0000bi1zgfsisou2,68.38,optimal,46.17,optimal,PUMP_OFF
2025-10-24 04:25:20.424,cmmx6howt0000bi1zgfsisou2,67.63,optimal,27.51,optimal,PUMP_OFF
2025-10-24 04:35:54.132,cmmx6howt0000bi1zgfsisou2,66.43,optimal,45.81,optimal,PUMP_OFF
2025-10-24 04:46:27.840,cmmx6howt0000bi1zgfsisou2,66.15,optimal,44.93,optimal,PUMP_OFF
2025-10-24 04:57:01.548,cmmx6howt0000bi1zgfsisou2,65.15,optimal,33.88,optimal,PUMP_OFF
2025-10-24 05:07:35.256,cmmx6howt0000bi1zgfsisou2,65.26,optimal,35.47,optimal,PUMP_OFF
2025-10-24 05:18:08.964,cmmx6howt0000bi1zgfsisou2,64.78,optimal,23.08,low,PUMP_OFF
2025-10-24 05:28:42.672,cmmx6howt0000bi1zgfsisou2,63.66,optimal,70.4,optimal,PUMP_OFF
2025-10-24 05:39:16.380,cmmx6howt0000bi1zgfsisou2,63.86,optimal,66.52,optimal,PUMP_OFF
2025-10-24 05:49:50.088,cmmx6howt0000bi1zgfsisou2,64.97,optimal,55.8,optimal,PUMP_OFF
2025-10-24 06:00:23.796,cmmx6howt0000bi1zgfsisou2,64.5,optimal,37.96,optimal,PUMP_OFF
2025-10-24 06:10:57.504,cmmx6howt0000bi1zgfsisou2,64.04,optimal,55.15,optimal,PUMP_OFF
2025-10-24 06:21:31.212,cmmx6howt0000bi1zgfsisou2,62.78,optimal,30.44,optimal,PUMP_OFF
2025-10-24 06:32:04.920,cmmx6howt0000bi1zgfsisou2,62.61,optimal,27.49,optimal,PUMP_OFF
2025-10-24 06:42:38.628,cmmx6howt0000bi1zgfsisou2,61.69,optimal,74.46,optimal,PUMP_OFF
2025-10-24 06:53:12.336,cmmx6howt0000bi1zgfsisou2,60.87,optimal,18.94,low,PUMP_OFF
2025-10-24 07:03:46.044,cmmx6howt0000bi1zgfsisou2,59.97,optimal,25.9,optimal,PUMP_OFF
2025-10-24 07:14:19.752,cmmx6howt0000bi1zgfsisou2,59.95,optimal,20.26,low,PUMP_OFF
2025-10-24 07:24:53.460,cmmx6howt0000bi1zgfsisou2,58.92,optimal,35.52,optimal,PUMP_OFF
2025-10-24 07:35:27.168,cmmx6howt0000bi1zgfsisou2,58.5,optimal,29.44,optimal,PUMP_OFF
2025-10-24 07:46:00.876,cmmx6howt0000bi1zgfsisou2,56.96,optimal,27.21,optimal,PUMP_OFF
2025-10-24 07:56:34.584,cmmx6howt0000bi1zgfsisou2,56.36,optimal,57.34,optimal,PUMP_OFF
2025-10-24 08:07:08.292,cmmx6howt0000bi1zgfsisou2,56.81,optimal,45.89,optimal,PUMP_OFF
2025-10-24 08:17:42.000,cmmx6howt0000bi1zgfsisou2,55.23,optimal,40.14,optimal,PUMP_OFF
2025-10-24 08:28:15.708,cmmx6howt0000bi1zgfsisou2,54.96,optimal,14.9,low,PUMP_OFF
2025-10-24 08:38:49.416,cmmx6howt0000bi1zgfsisou2,56.4,optimal,23.57,low,PUMP_OFF
2025-10-24 08:49:23.124,cmmx6howt0000bi1zgfsisou2,55.37,optimal,30.32,optimal,PUMP_OFF
2025-10-24 08:59:56.832,cmmx6howt0000bi1zgfsisou2,53.05,optimal,43.09,optimal,PUMP_OFF
2025-10-24 09:10:30.540,cmmx6howt0000bi1zgfsisou2,53.75,optimal,69.55,optimal,PUMP_OFF
2025-10-24 09:21:04.248,cmmx6howt0000bi1zgfsisou2,52.1,optimal,24.19,low,PUMP_OFF
2025-10-24 09:31:37.956,cmmx6howt0000bi1zgfsisou2,52.72,optimal,26.36,optimal,PUMP_OFF
2025-10-24 09:42:11.664,cmmx6howt0000bi1zgfsisou2,52.51,optimal,49.67,optimal,PUMP_OFF
2025-10-24 09:52:45.372,cmmx6howt0000bi1zgfsisou2,51.08,optimal,31.36,optimal,PUMP_OFF
2025-10-24 10:03:19.080,cmmx6howt0000bi1zgfsisou2,51.17,optimal,39.52,optimal,PUMP_OFF
2025-10-24 10:13:52.788,cmmx6howt0000bi1zgfsisou2,51.04,optimal,24.4,low,PUMP_OFF
2025-10-24 10:24:26.496,cmmx6howt0000bi1zgfsisou2,50.13,optimal,55.72,optimal,PUMP_OFF
2025-10-24 10:35:00.204,cmmx6howt0000bi1zgfsisou2,50.19,optimal,69.04,optimal,PUMP_OFF
2025-10-24 10:45:33.912,cmmx6howt0000bi1zgfsisou2,49.36,optimal,28.02,optimal,PUMP_OFF
2025-10-24 10:56:07.620,cmmx6howt0000bi1zgfsisou2,49.84,optimal,17.7,low,PUMP_OFF
2025-10-24 11:06:41.328,cmmx6howt0000bi1zgfsisou2,48.49,optimal,18.72,low,PUMP_OFF
2025-10-24 11:17:15.036,cmmx6howt0000bi1zgfsisou2,48.54,optimal,48.04,optimal,PUMP_OFF
2025-10-24 11:27:48.744,cmmx6howt0000bi1zgfsisou2,45.87,optimal,73.24,optimal,PUMP_OFF
2025-10-24 11:38:22.452,cmmx6howt0000bi1zgfsisou2,45.78,optimal,23.05,low,PUMP_OFF
2025-10-24 11:48:56.160,cmmx6howt0000bi1zgfsisou2,44.92,optimal,22.28,low,PUMP_OFF
2025-10-24 11:59:29.868,cmmx6howt0000bi1zgfsisou2,44.7,optimal,78.05,high,PUMP_OFF
2025-10-24 12:10:03.576,cmmx6howt0000bi1zgfsisou2,44.6,optimal,22.73,low,PUMP_OFF
2025-10-24 12:20:37.284,cmmx6howt0000bi1zgfsisou2,42.8,optimal,15.77,low,PUMP_OFF
2025-10-24 12:31:10.992,cmmx6howt0000bi1zgfsisou2,43.92,optimal,20.4,low,PUMP_OFF
2025-10-24 12:41:44.700,cmmx6howt0000bi1zgfsisou2,44.36,optimal,29.57,optimal,PUMP_OFF
2025-10-24 12:52:18.408,cmmx6howt0000bi1zgfsisou2,43.42,optimal,18.12,low,PUMP_OFF
2025-10-24 13:02:52.116,cmmx6howt0000bi1zgfsisou2,41.78,optimal,56.23,optimal,PUMP_OFF
2025-10-24 13:13:25.824,cmmx6howt0000bi1zgfsisou2,42.65,optimal,18.57,low,PUMP_OFF
2025-10-24 13:23:59.532,cmmx6howt0000bi1zgfsisou2,39.96,low,27.73,optimal,PUMP_ON_LOW
2025-10-24 13:34:33.240,cmmx6howt0000bi1zgfsisou2,39.82,low,63.1,optimal,PUMP_ON_LOW
2025-10-24 13:45:06.948,cmmx6howt0000bi1zgfsisou2,40.37,optimal,60.63,optimal,PUMP_OFF
2025-10-24 13:55:40.656,cmmx6howt0000bi1zgfsisou2,38.43,low,22.75,low,MONITOR
2025-10-24 14:06:14.364,cmmx6howt0000bi1zgfsisou2,38.47,low,27.04,optimal,PUMP_ON_LOW
2025-10-24 14:16:48.072,cmmx6howt0000bi1zgfsisou2,39.81,low,23.04,low,MONITOR
2025-10-24 14:27:21.780,cmmx6howt0000bi1zgfsisou2,38.38,low,16.8,low,MONITOR
2025-10-24 14:37:55.488,cmmx6howt0000bi1zgfsisou2,36.25,low,64.66,optimal,PUMP_ON_LOW
2025-10-24 14:48:29.196,cmmx6howt0000bi1zgfsisou2,37.64,low,25.17,optimal,PUMP_ON_LOW
2025-10-24 14:59:02.904,cmmx6howt0000bi1zgfsisou2,35.2,low,57.68,optimal,PUMP_ON_LOW
2025-10-24 15:09:36.612,cmmx6howt0000bi1zgfsisou2,37.05,low,48.45,optimal,PUMP_ON_LOW
2025-10-24 15:20:10.320,cmmx6howt0000bi1zgfsisou2,34.59,low,15.58,low,MONITOR
2025-10-24 15:30:44.028,cmmx6howt0000bi1zgfsisou2,35.89,low,59.62,optimal,PUMP_ON_LOW
2025-10-24 15:41:17.736,cmmx6howt0000bi1zgfsisou2,35.4,low,52.49,optimal,PUMP_ON_LOW
2025-10-24 15:51:51.444,cmmx6howt0000bi1zgfsisou2,34.11,low,21.35,low,MONITOR
2025-10-24 16:02:25.152,cmmx6howt0000bi1zgfsisou2,32.7,low,35.43,optimal,PUMP_ON_LOW
2025-10-24 16:12:58.860,cmmx6howt0000bi1zgfsisou2,31.25,low,24.17,low,MONITOR
2025-10-24 16:23:32.568,cmmx6howt0000bi1zgfsisou2,30.7,low,76.33,high,PUMP_ON_LOW
2025-10-24 16:34:06.276,cmmx6howt0000bi1zgfsisou2,31.86,low,64.8,optimal,PUMP_ON_LOW
2025-10-24 16:44:39.984,cmmx6howt0000bi1zgfsisou2,31.79,low,65.58,optimal,PUMP_ON_LOW
2025-10-24 16:55:13.692,cmmx6howt0000bi1zgfsisou2,29.93,low,70.61,optimal,PUMP_ON_LOW
2025-10-24 17:05:47.400,cmmx6howt0000bi1zgfsisou2,30.13,low,37.16,optimal,PUMP_ON_LOW
2025-10-24 17:16:21.108,cmmx6howt0000bi1zgfsisou2,28.51,low,64.97,optimal,PUMP_ON_LOW
2025-10-24 17:26:54.816,cmmx6howt0000bi1zgfsisou2,28.51,low,25.39,optimal,PUMP_ON_LOW
2025-10-24 17:37:28.524,cmmx6howt0000bi1zgfsisou2,28.18,low,15.05,low,MONITOR
2025-10-24 17:48:02.232,cmmx6howt0000bi1zgfsisou2,28.55,low,47.52,optimal,PUMP_ON_LOW
2025-10-24 17:58:35.940,cmmx6howt0000bi1zgfsisou2,28.22,low,43.95,optimal,PUMP_ON_LOW
2025-10-24 18:09:09.648,cmmx6howt0000bi1zgfsisou2,27.27,low,33.61,optimal,PUMP_ON_LOW
2025-10-24 18:19:43.356,cmmx6howt0000bi1zgfsisou2,26.03,low,36.73,optimal,PUMP_ON_LOW
2025-10-24 18:30:17.064,cmmx6howt0000bi1zgfsisou2,26.08,low,37.1,optimal,PUMP_ON_LOW
2025-10-24 18:40:50.772,cmmx6howt0000bi1zgfsisou2,25.23,low,23.36,low,MONITOR
2025-10-24 18:51:24.480,cmmx6howt0000bi1zgfsisou2,25.79,low,23.85,low,MONITOR
2025-10-24 19:01:58.188,cmmx6howt0000bi1zgfsisou2,22.66,low,18.71,low,MONITOR
2025-10-24 19:12:31.896,cmmx6howt0000bi1zgfsisou2,23.85,low,53.5,optimal,PUMP_ON_LOW
2025-10-24 19:23:05.604,cmmx6howt0000bi1zgfsisou2,21.97,low,54.87,optimal,PUMP_ON_LOW
2025-10-24 19:33:39.312,cmmx6howt0000bi1zgfsisou2,22.64,low,69.21,optimal,PUMP_ON_LOW
2025-10-24 19:44:13.020,cmmx6howt0000bi1zgfsisou2,21.58,low,58.76,optimal,PUMP_ON_LOW
2025-10-24 19:54:46.728,cmmx6howt0000bi1zgfsisou2,22.52,low,52.53,optimal,PUMP_ON_LOW
2025-10-24 20:05:20.436,cmmx6howt0000bi1zgfsisou2,20.33,low,26.82,optimal,PUMP_ON_LOW
2025-10-24 20:15:54.144,cmmx6howt0000bi1zgfsisou2,20.32,low,84.46,high,PUMP_ON_LOW
2025-10-24 20:26:27.852,cmmx6howt0000bi1zgfsisou2,19.68,criticalLow,26.86,optimal,PUMP_ON_HIGH
2025-10-24 20:37:01.560,cmmx6howt0000bi1zgfsisou2,23.34,low,63.73,optimal,PUMP_ON_LOW
2025-10-24 20:47:35.268,cmmx6howt0000bi1zgfsisou2,23.14,low,45.69,optimal,PUMP_ON_LOW
2025-10-24 20:58:08.976,cmmx6howt0000bi1zgfsisou2,26.01,low,71.14,optimal,PUMP_ON_LOW
2025-10-24 21:08:42.684,cmmx6howt0000bi1zgfsisou2,27.55,low,46.84,optimal,PUMP_ON_LOW
2025-10-24 21:19:16.392,cmmx6howt0000bi1zgfsisou2,28.93,low,63.93,optimal,PUMP_ON_LOW
2025-10-24 21:29:50.100,cmmx6howt0000bi1zgfsisou2,30.24,low,76.94,high,PUMP_ON_LOW
2025-10-24 21:40:23.808,cmmx6howt0000bi1zgfsisou2,30.64,low,70.72,optimal,PUMP_ON_LOW
2025-10-24 21:50:57.516,cmmx6howt0000bi1zgfsisou2,33.11,low,64.83,optimal,PUMP_ON_LOW
2025-10-24 22:01:31.224,cmmx6howt0000bi1zgfsisou2,34.45,low,49.91,optimal,PUMP_ON_LOW
2025-10-24 22:12:04.932,cmmx6howt0000bi1zgfsisou2,35.21,low,65.63,optimal,PUMP_ON_LOW
2025-10-24 22:22:38.640,cmmx6howt0000bi1zgfsisou2,37.41,low,47.14,optimal,PUMP_ON_LOW
2025-10-24 22:33:12.348,cmmx6howt0000bi1zgfsisou2,40.78,optimal,30.16,optimal,PUMP_OFF
2025-10-24 22:43:46.056,cmmx6howt0000bi1zgfsisou2,41.05,optimal,67.21,optimal,PUMP_OFF
2025-10-24 22:54:19.764,cmmx6howt0000bi1zgfsisou2,43.33,optimal,15.92,low,PUMP_OFF
2025-10-24 23:04:53.472,cmmx6howt0000bi1zgfsisou2,44.21,optimal,30.41,optimal,PUMP_OFF
2025-10-24 23:15:27.180,cmmx6howt0000bi1zgfsisou2,47.24,optimal,41.92,optimal,PUMP_OFF
2025-10-24 23:26:00.888,cmmx6howt0000bi1zgfsisou2,48.46,optimal,24.82,low,PUMP_OFF
2025-10-24 23:36:34.596,cmmx6howt0000bi1zgfsisou2,48.88,optimal,42.62,optimal,PUMP_OFF
2025-10-24 23:47:08.304,cmmx6howt0000bi1zgfsisou2,49.43,optimal,29.57,optimal,PUMP_OFF
2025-10-24 23:57:42.012,cmmx6howt0000bi1zgfsisou2,53.62,optimal,23.4,low,PUMP_OFF
2025-10-25 00:08:15.720,cmmx6howt0000bi1zgfsisou2,53.42,optimal,40.39,optimal,PUMP_OFF
2025-10-25 00:18:49.428,cmmx6howt0000bi1zgfsisou2,56.71,optimal,39.58,optimal,PUMP_OFF
2025-10-25 00:29:23.136,cmmx6howt0000bi1zgfsisou2,56.56,optimal,70.48,optimal,PUMP_OFF
2025-10-25 00:39:56.844,cmmx6howt0000bi1zgfsisou2,58.24,optimal,33.1,optimal,PUMP_OFF
2025-10-25 00:50:30.552,cmmx6howt0000bi1zgfsisou2,58.6,optimal,40.4,optimal,PUMP_OFF
2025-10-25 01:01:04.260,cmmx6howt0000bi1zgfsisou2,62.54,optimal,68.27,optimal,PUMP_OFF
2025-10-25 01:11:37.968,cmmx6howt0000bi1zgfsisou2,63.8,optimal,49.6,optimal,PUMP_OFF
2025-10-25 01:22:11.676,cmmx6howt0000bi1zgfsisou2,65.1,optimal,35.19,optimal,PUMP_OFF
2025-10-25 01:32:45.384,cmmx6howt0000bi1zgfsisou2,66.58,optimal,51.41,optimal,PUMP_OFF
2025-10-25 01:43:19.092,cmmx6howt0000bi1zgfsisou2,69.31,optimal,79.0,high,PUMP_OFF
2025-10-25 01:53:52.800,cmmx6howt0000bi1zgfsisou2,70.66,high,69.02,optimal,PUMP_OFF
2025-10-25 02:04:26.508,cmmx6howt0000bi1zgfsisou2,71.53,high,80.03,high,PUMP_OFF
2025-10-25 02:15:00.216,cmmx6howt0000bi1zgfsisou2,72.96,high,58.21,optimal,PUMP_OFF
2025-10-25 02:25:33.924,cmmx6howt0000bi1zgfsisou2,72.94,high,59.27,optimal,PUMP_OFF
2025-10-25 02:36:07.632,cmmx6howt0000bi1zgfsisou2,74.67,high,70.23,optimal,PUMP_OFF
2025-10-25 02:46:41.340,cmmx6howt0000bi1zgfsisou2,76.72,high,70.58,optimal,PUMP_OFF
2025-10-25 02:57:15.048,cmmx6howt0000bi1zgfsisou2,79.33,high,62.03,optimal,PUMP_OFF
2025-10-25 03:07:48.756,cmmx6howt0000bi1zgfsisou2,80.91,high,23.6,low,PUMP_OFF
2025-10-25 03:18:22.464,cmmx6howt0000bi1zgfsisou2,81.46,high,80.19,high,PUMP_OFF
2025-10-25 03:28:56.172,cmmx6howt0000bi1zgfsisou2,84.5,high,46.74,optimal,PUMP_OFF
2025-10-25 03:39:29.880,cmmx6howt0000bi1zgfsisou2,86.24,criticalHigh,22.99,low,ALERT_DRAINAGE
2025-10-25 03:50:03.588,cmmx6howt0000bi1zgfsisou2,84.32,high,66.88,optimal,PUMP_OFF
2025-10-25 04:00:37.296,cmmx6howt0000bi1zgfsisou2,83.54,high,79.62,high,PUMP_OFF
2025-10-25 04:11:11.004,cmmx6howt0000bi1zgfsisou2,83.5,high,82.53,high,PUMP_OFF
2025-10-25 04:21:44.712,cmmx6howt0000bi1zgfsisou2,83.31,high,43.87,optimal,PUMP_OFF
2025-10-25 04:32:18.420,cmmx6howt0000bi1zgfsisou2,82.44,high,18.96,low,PUMP_OFF
2025-10-25 04:42:52.128,cmmx6howt0000bi1zgfsisou2,81.93,high,29.22,optimal,PUMP_OFF
2025-10-25 04:53:25.836,cmmx6howt0000bi1zgfsisou2,81.9,high,23.07,low,PUMP_OFF
2025-10-25 05:03:59.544,cmmx6howt0000bi1zgfsisou2,82.02,high,72.12,optimal,PUMP_OFF
2025-10-25 05:14:33.252,cmmx6howt0000bi1zgfsisou2,78.82,high,74.23,optimal,PUMP_OFF
2025-10-25 05:25:06.960,cmmx6howt0000bi1zgfsisou2,79.65,high,22.83,low,PUMP_OFF
2025-10-25 05:35:40.668,cmmx6howt0000bi1zgfsisou2,77.78,high,62.16,optimal,PUMP_OFF
2025-10-25 05:46:14.376,cmmx6howt0000bi1zgfsisou2,78.36,high,26.61,optimal,PUMP_OFF
2025-10-25 05:56:48.084,cmmx6howt0000bi1zgfsisou2,77.63,high,36.97,optimal,PUMP_OFF
2025-10-25 06:07:21.792,cmmx6howt0000bi1zgfsisou2,77.69,high,17.25,low,PUMP_OFF
2025-10-25 06:17:55.500,cmmx6howt0000bi1zgfsisou2,77.92,high,52.52,optimal,PUMP_OFF
2025-10-25 06:28:29.208,cmmx6howt0000bi1zgfsisou2,77.27,high,58.68,optimal,PUMP_OFF
2025-10-25 06:39:02.916,cmmx6howt0000bi1zgfsisou2,77.1,high,36.93,optimal,PUMP_OFF
2025-10-25 06:49:36.624,cmmx6howt0000bi1zgfsisou2,76.32,high,19.44,low,PUMP_OFF
2025-10-25 07:00:10.332,cmmx6howt0000bi1zgfsisou2,76.16,high,27.21,optimal,PUMP_OFF
2025-10-25 07:10:44.040,cmmx6howt0000bi1zgfsisou2,74.47,high,24.9,low,PUMP_OFF
2025-10-25 07:21:17.748,cmmx6howt0000bi1zgfsisou2,74.05,high,49.12,optimal,PUMP_OFF
2025-10-25 07:31:51.456,cmmx6howt0000bi1zgfsisou2,74.26,high,17.36,low,PUMP_OFF
2025-10-25 07:42:25.164,cmmx6howt0000bi1zgfsisou2,72.53,high,36.26,optimal,PUMP_OFF
2025-10-25 07:52:58.872,cmmx6howt0000bi1zgfsisou2,71.57,high,51.89,optimal,PUMP_OFF
2025-10-25 08:03:32.580,cmmx6howt0000bi1zgfsisou2,70.32,high,34.23,optimal,PUMP_OFF
2025-10-25 08:14:06.288,cmmx6howt0000bi1zgfsisou2,69.81,optimal,38.27,optimal,PUMP_OFF
2025-10-25 08:24:39.996,cmmx6howt0000bi1zgfsisou2,70.5,high,40.81,optimal,PUMP_OFF
2025-10-25 08:35:13.704,cmmx6howt0000bi1zgfsisou2,71.49,high,66.08,optimal,PUMP_OFF
2025-10-25 08:45:47.412,cmmx6howt0000bi1zgfsisou2,70.28,high,64.92,optimal,PUMP_OFF
2025-10-25 08:56:21.120,cmmx6howt0000bi1zgfsisou2,70.01,high,58.33,optimal,PUMP_OFF
2025-10-25 09:06:54.828,cmmx6howt0000bi1zgfsisou2,68.55,optimal,61.88,optimal,PUMP_OFF
2025-10-25 09:17:28.536,cmmx6howt0000bi1zgfsisou2,67.6,optimal,78.43,high,PUMP_OFF
2025-10-25 09:28:02.244,cmmx6howt0000bi1zgfsisou2,68.36,optimal,51.9,optimal,PUMP_OFF
2025-10-25 09:38:35.952,cmmx6howt0000bi1zgfsisou2,67.78,optimal,29.87,optimal,PUMP_OFF
2025-10-25 09:49:09.660,cmmx6howt0000bi1zgfsisou2,65.86,optimal,63.19,optimal,PUMP_OFF
2025-10-25 09:59:43.368,cmmx6howt0000bi1zgfsisou2,66.28,optimal,28.85,optimal,PUMP_OFF
2025-10-25 10:10:17.076,cmmx6howt0000bi1zgfsisou2,65.81,optimal,27.19,optimal,PUMP_OFF
2025-10-25 10:20:50.784,cmmx6howt0000bi1zgfsisou2,65.42,optimal,65.35,optimal,PUMP_OFF
2025-10-25 10:31:24.492,cmmx6howt0000bi1zgfsisou2,63.22,optimal,69.06,optimal,PUMP_OFF
2025-10-25 10:41:58.200,cmmx6howt0000bi1zgfsisou2,64.8,optimal,36.1,optimal,PUMP_OFF
2025-10-25 10:52:31.908,cmmx6howt0000bi1zgfsisou2,62.98,optimal,37.79,optimal,PUMP_OFF
2025-10-25 11:03:05.616,cmmx6howt0000bi1zgfsisou2,61.63,optimal,63.23,optimal,PUMP_OFF
2025-10-25 11:13:39.324,cmmx6howt0000bi1zgfsisou2,63.19,optimal,30.89,optimal,PUMP_OFF
2025-10-25 11:24:13.032,cmmx6howt0000bi1zgfsisou2,60.03,optimal,29.73,optimal,PUMP_OFF
2025-10-25 11:34:46.740,cmmx6howt0000bi1zgfsisou2,60.57,optimal,32.94,optimal,PUMP_OFF
2025-10-25 11:45:20.448,cmmx6howt0000bi1zgfsisou2,60.77,optimal,21.15,low,PUMP_OFF
2025-10-25 11:55:54.156,cmmx6howt0000bi1zgfsisou2,58.99,optimal,81.26,high,PUMP_OFF
2025-10-25 12:06:27.864,cmmx6howt0000bi1zgfsisou2,59.86,optimal,29.87,optimal,PUMP_OFF
2025-10-25 12:17:01.572,cmmx6howt0000bi1zgfsisou2,57.55,optimal,34.5,optimal,PUMP_OFF
2025-10-25 12:27:35.280,cmmx6howt0000bi1zgfsisou2,58.16,optimal,35.92,optimal,PUMP_OFF
2025-10-25 12:38:08.988,cmmx6howt0000bi1zgfsisou2,58.17,optimal,30.68,optimal,PUMP_OFF
2025-10-25 12:48:42.696,cmmx6howt0000bi1zgfsisou2,58.24,optimal,45.83,optimal,PUMP_OFF
2025-10-25 12:59:16.404,cmmx6howt0000bi1zgfsisou2,56.55,optimal,51.82,optimal,PUMP_OFF
2025-10-25 13:09:50.112,cmmx6howt0000bi1zgfsisou2,54.98,optimal,57.89,optimal,PUMP_OFF
2025-10-25 13:20:23.820,cmmx6howt0000bi1zgfsisou2,56.92,optimal,32.46,optimal,PUMP_OFF
2025-10-25 13:30:57.528,cmmx6howt0000bi1zgfsisou2,55.5,optimal,31.84,optimal,PUMP_OFF
2025-10-25 13:41:31.236,cmmx6howt0000bi1zgfsisou2,53.96,optimal,58.84,optimal,PUMP_OFF
2025-10-25 13:52:04.944,cmmx6howt0000bi1zgfsisou2,53.7,optimal,61.61,optimal,PUMP_OFF
2025-10-25 14:02:38.652,cmmx6howt0000bi1zgfsisou2,52.11,optimal,81.88,high,PUMP_OFF
2025-10-25 14:13:12.360,cmmx6howt0000bi1zgfsisou2,52.13,optimal,36.91,optimal,PUMP_OFF
2025-10-25 14:23:46.068,cmmx6howt0000bi1zgfsisou2,51.16,optimal,35.8,optimal,PUMP_OFF
2025-10-25 14:34:19.776,cmmx6howt0000bi1zgfsisou2,50.95,optimal,59.33,optimal,PUMP_OFF
2025-10-25 14:44:53.484,cmmx6howt0000bi1zgfsisou2,52.15,optimal,22.11,low,PUMP_OFF
2025-10-25 14:55:27.192,cmmx6howt0000bi1zgfsisou2,50.24,optimal,36.59,optimal,PUMP_OFF
2025-10-25 15:06:00.900,cmmx6howt0000bi1zgfsisou2,50.49,optimal,58.85,optimal,PUMP_OFF
2025-10-25 15:16:34.608,cmmx6howt0000bi1zgfsisou2,49.79,optimal,57.41,optimal,PUMP_OFF
2025-10-25 15:27:08.316,cmmx6howt0000bi1zgfsisou2,48.52,optimal,39.45,optimal,PUMP_OFF
2025-10-25 15:37:42.024,cmmx6howt0000bi1zgfsisou2,49.97,optimal,66.22,optimal,PUMP_OFF
2025-10-25 15:48:15.732,cmmx6howt0000bi1zgfsisou2,47.81,optimal,30.45,optimal,PUMP_OFF
2025-10-25 15:58:49.440,cmmx6howt0000bi1zgfsisou2,47.46,optimal,68.61,optimal,PUMP_OFF
2025-10-25 16:09:23.148,cmmx6howt0000bi1zgfsisou2,47.28,optimal,76.3,high,PUMP_OFF
2025-10-25 16:19:56.856,cmmx6howt0000bi1zgfsisou2,45.75,optimal,34.25,optimal,PUMP_OFF
2025-10-25 16:30:30.564,cmmx6howt0000bi1zgfsisou2,45.71,optimal,21.56,low,PUMP_OFF
2025-10-25 16:41:04.272,cmmx6howt0000bi1zgfsisou2,46.07,optimal,80.31,high,PUMP_OFF
2025-10-25 16:51:37.980,cmmx6howt0000bi1zgfsisou2,46.25,optimal,41.97,optimal,PUMP_OFF
2025-10-25 17:02:11.688,cmmx6howt0000bi1zgfsisou2,44.04,optimal,51.17,optimal,PUMP_OFF
2025-10-25 17:12:45.396,cmmx6howt0000bi1zgfsisou2,42.59,optimal,35.61,optimal,PUMP_OFF
2025-10-25 17:23:19.104,cmmx6howt0000bi1zgfsisou2,42.7,optimal,53.71,optimal,PUMP_OFF
2025-10-25 17:33:52.812,cmmx6howt0000bi1zgfsisou2,44.42,optimal,15.16,low,PUMP_OFF
2025-10-25 17:44:26.520,cmmx6howt0000bi1zgfsisou2,42.78,optimal,15.9,low,PUMP_OFF
2025-10-25 17:55:00.228,cmmx6howt0000bi1zgfsisou2,41.25,optimal,16.77,low,PUMP_OFF
2025-10-25 18:05:33.936,cmmx6howt0000bi1zgfsisou2,39.93,low,78.25,high,PUMP_ON_LOW
2025-10-25 18:16:07.644,cmmx6howt0000bi1zgfsisou2,41.1,optimal,69.21,optimal,PUMP_OFF
2025-10-25 18:26:41.352,cmmx6howt0000bi1zgfsisou2,40.7,optimal,24.34,low,PUMP_OFF
2025-10-25 18:37:15.060,cmmx6howt0000bi1zgfsisou2,39.78,low,40.74,optimal,PUMP_ON_LOW
2025-10-25 18:47:48.768,cmmx6howt0000bi1zgfsisou2,40.61,optimal,35.0,optimal,PUMP_OFF
2025-10-25 18:58:22.476,cmmx6howt0000bi1zgfsisou2,40.19,optimal,32.75,optimal,PUMP_OFF
